,numzan,numgroup,numclient,type1,type2,type3,online,sex,datebirth,age
191,401555550,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
192,401608626,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
193,401608627,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
194,401608629,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
195,401608634,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
196,401764261,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
197,401822130,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
198,401822150,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
199,401822161,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
200,401822179,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
201,401822193,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
202,401822199,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
203,401822204,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
204,401879021,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
205,401879528,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
206,401888110,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
207,401888195,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
208,401898326,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
209,401898337,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
210,401898359,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
211,401916263,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
212,401918318,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
213,401922302,801351049,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
214,401963958,801352153,101352023,Образование,"ОНЛАЙН История, искусство, краеведение","ОНЛАЙН История, культура Москвы",Да,Женщина,1959-01-18,64
215,401378798,801352344,101352023,Образование,Пеший лекторий,Авторские курсы/маршруты,Нет,Женщина,1959-01-18,64
216,401835989,801352344,101352023,Образование,Пеший лекторий,Авторские курсы/маршруты,Нет,Женщина,1959-01-18,64
217,401920431,801352344,101352023,Образование,Пеший лекторий,Авторские курсы/маршруты,Нет,Женщина,1959-01-18,64
218,401931578,801352344,101352023,Образование,Пеший лекторий,Авторские курсы/маршруты,Нет,Женщина,1959-01-18,64
219,401941034,801352344,101352023,Образование,Пеший лекторий,Авторские курсы/маршруты,Нет,Женщина,1959-01-18,64
220,401392046,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
221,401396842,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
222,401399912,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
223,401405060,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
224,401405454,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
225,401413530,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
226,401416874,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
227,401425956,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
228,401428884,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
229,401494069,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
230,401512003,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
231,401514533,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
232,401514542,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
233,401564156,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
234,401599137,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
235,401648085,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
236,401648094,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
237,401662003,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
238,401662005,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
239,401662514,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
240,401662526,801352387,101352023,Творчество,ОНЛАЙН Домоводство,ОНЛАЙН Ландшафтный дизайн,Да,Женщина,1959-01-18,64
